scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,cuda_allocation,cuda_weights,cuda_batching,cuda_resident_bytes,kernel_nanoseconds,host_to_device_bytes,weight_h2d_bytes,activation_h2d_bytes,device_to_host_bytes,peak_vram_bytes,device_allocation_count,device_free_count,stream_synchronization_count,weight_cache_hits,weight_cache_misses,weight_cache_bypasses,resident_weight_bytes,peak_resident_weight_bytes,scratch_bytes,peak_scratch_bytes,grouped_projection_calls,grouped_projection_members,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,9.25429574344364,18.004117801000387,1104.5492924999999,507129856,110936.0,cuda-dense,NVIDIA GeForce RTX 5080,fp32,reused,resident,scalar,8388608,16021264,649152,543744,105408,90864,544512,56,2,468,416,52,0,543744,543744,768,768,0,0,1.6400000002469994e-07,0.00024847236155856874,19200,2592,108048390;200709644;201179042;190334315
