scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,cuda_allocation,cuda_weights,cuda_batching,cuda_boundary,cuda_transfer,cuda_resident_bytes,cuda_pinned_bytes,kernel_nanoseconds,host_to_device_bytes,weight_h2d_bytes,activation_h2d_bytes,device_to_host_bytes,peak_vram_bytes,device_allocation_count,device_free_count,stream_synchronization_count,weight_cache_hits,weight_cache_misses,weight_cache_bypasses,resident_weight_bytes,peak_resident_weight_bytes,scratch_bytes,peak_scratch_bytes,grouped_projection_calls,grouped_projection_members,ffn_block_calls,ffn_block_experts,pinned_host_bytes,peak_pinned_host_bytes,async_prefetch_calls,async_prefetch_bytes,async_prefetch_ready_before_use,async_prefetch_late_at_use,transfer_stream_wait_count,pinned_staging_nanoseconds,transfer_device_nanoseconds,transfer_stall_nanoseconds,async_engine_count,device_overlap,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds,token_ids,routed_experts
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,8.713300689801846,16.794712860475126,1144.9384395,507432960,110936.0,cuda-custom,NVIDIA GeForce RTX 5080,fp32,reused,transient,scalar,ffn-block,prefetch,0,1048576,20576608,5074560,4981824,92736,83952,1091712,10,0,423,0,0,0,0,0,1091712,1091712,0,0,63,54,1048576,1048576,27,88128,27,0,27,8987,154576,198160,1,True,1.7900000004456018e-07,0.00026663299680074296,19200,2592,112425152;214269996;212698274;201451871,43;32;28;49;9;28,4;7;7;3;3;7;7;4;3;7;7;3;0;5;4;5;0;3;4;5;7;5;0;5
