scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,cuda_allocation,cuda_weights,cuda_batching,cuda_boundary,cuda_transfer,cuda_resident_bytes,cuda_pinned_bytes,kernel_nanoseconds,host_to_device_bytes,weight_h2d_bytes,activation_h2d_bytes,device_to_host_bytes,peak_vram_bytes,device_allocation_count,device_free_count,stream_synchronization_count,weight_cache_hits,weight_cache_misses,weight_cache_bypasses,resident_weight_bytes,peak_resident_weight_bytes,scratch_bytes,peak_scratch_bytes,grouped_projection_calls,grouped_projection_members,ffn_block_calls,ffn_block_experts,pinned_host_bytes,peak_pinned_host_bytes,async_prefetch_calls,async_prefetch_bytes,async_prefetch_ready_before_use,async_prefetch_late_at_use,transfer_stream_wait_count,pinned_staging_nanoseconds,transfer_device_nanoseconds,transfer_stall_nanoseconds,async_engine_count,device_overlap,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds,token_ids,routed_experts,cuda_moe_fusion,fused_moe_calls,fused_moe_experts,batched_expert_ffn_calls,batched_expert_ffn_tokens,resident_grid_calls,resident_grid_experts,resident_grid_tokens,resident_grid_expert_tokens,resident_grid_kernel_launches,resident_grid_fallbacks,resident_grid_descriptor_h2d_bytes,resident_moe_layer_calls,resident_moe_layer_experts,resident_moe_layer_kernel_launches,resident_moe_layer_fallbacks,resident_moe_layer_contribution_h2d_bytes,l1_expert_cache_mode,l1_expert_cache_bytes,l1_expert_cache_hits,l1_expert_cache_misses,l1_expert_cache_bypasses,l1_expert_cache_evictions,l1_expert_cache_collision_misses,l1_expert_cache_resident_bytes,peak_l1_expert_cache_resident_bytes,runtime_profile_metadata_count,runtime_profile_prior_weight,runtime_profile_live_observations,runtime_profile_load_bytes,runtime_profile_save_bytes,runtime_profile_load_nanoseconds,runtime_profile_save_nanoseconds,l2_expert_schedule,expert_load_submissions,expert_load_inline_resident_hits,expert_load_completions,expert_load_ready_before_use,expert_load_late_at_use,expert_load_estimated_deadline_misses,expert_load_requested_bytes,expert_load_queue_high_water,expert_load_worker_nanoseconds,expert_load_exposed_wait_nanoseconds,reader_read_calls,reader_requested_bytes,reader_completed_bytes,l2_io_engine,l2_cache_mode,l2_queue_depth,l2_direct_memory_alignment,l2_direct_offset_alignment,reader_batch_submissions,reader_storage_submitted_bytes,reader_storage_completed_bytes,reader_completions,reader_short_reads,reader_failures,reader_storage_nanoseconds,process_io_available,process_rchar_bytes,process_read_bytes,routing_mode,routing_natural_top_k,routing_fixed_k,routing_mass_target,routing_min_boundary_gap,routing_quality_floor_k,routing_agent_failures,routing_critical,routing_decisions,routing_selected_experts,routing_average_top_k,routing_average_normalized_entropy,routing_average_selected_mass,routing_average_boundary_confidence,routing_quality_escalated_decisions,cold_rescue_count,routed_k,natural_token_parity,first_decision_natural_prefix,natural_routing_prefix_rate,natural_prefill_logits_max_abs_error,natural_prefill_state_max_abs_error,speculative_mode,speculative_verification,speculative_block_size,aurora_draft_k,aurora_block_policy,aurora_draft_backend,draft_cuda_resident_bytes,draft_device,draft_cuda_allocation,draft_cuda_weights,draft_cuda_batching,draft_cuda_boundary,draft_cuda_transfer,draft_cuda_moe_fusion,draft_kernel_nanoseconds,draft_host_to_device_bytes,draft_weight_h2d_bytes,draft_activation_h2d_bytes,draft_device_to_host_bytes,draft_peak_vram_bytes,draft_device_allocation_count,draft_stream_synchronization_count,draft_weight_cache_hits,draft_weight_cache_misses,draft_weight_cache_bypasses,draft_resident_weight_bytes,draft_peak_resident_weight_bytes,draft_resident_grid_calls,draft_resident_grid_experts,draft_resident_grid_tokens,draft_resident_grid_expert_tokens,draft_resident_grid_kernel_launches,draft_resident_grid_fallbacks,draft_resident_grid_descriptor_h2d_bytes,draft_resident_moe_layer_calls,draft_resident_moe_layer_experts,draft_resident_moe_layer_kernel_launches,draft_resident_moe_layer_fallbacks,draft_resident_moe_layer_contribution_h2d_bytes,draft_ffn_block_calls,draft_ffn_block_experts,draft_proposal_calls,draft_candidate_tokens,draft_replayed_context_tokens,draft_generation_nanoseconds,draft_reader_read_calls,draft_reader_completed_bytes,draft_routing_decisions,draft_routing_selected_experts,draft_selected_length_1,draft_selected_length_2,draft_selected_length_4,draft_scheduler_growths,draft_scheduler_backoffs,draft_context_prefill_tokens,draft_incremental_forward_calls,draft_rollback_events,draft_mla_positions_cropped,draft_kda_checkpoint_bytes,speculative_verification_blocks,speculative_proposed_draft_tokens,speculative_accepted_draft_tokens,speculative_committed_tokens,speculative_max_proposal_tokens,target_decode_forward_calls,target_block_forward_calls,target_positions_evaluated,target_positions_discarded,expert_major_unique_experts_sum,expert_major_unique_experts_max,expert_major_assignments,expert_major_reused_assignments,expert_major_payload_loads,evaluated_routed_experts,evaluated_routed_k,speculative_acceptance_rate,name,pair_name,token_parity,final_state_max_abs_error,committed_route_parity,raw_json_sha256,raw_csv_sha256,paired_decode_delta_percent,paired_sync_reduction,paired_activation_h2d_reduction_bytes,paired_d2h_reduction_bytes,paired_total_h2d_reduction_bytes,paired_weight_h2d_delta_bytes,decode_delta_percent
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,854.616671306523,1172.6645330426377,84.7403225,236945408,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(496662, 3152211, 2598157, 2468471)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1075715,True,1295093,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,none,token-major,0,0,none,none,0,CPU,per-operation,transient,scalar,operation,synchronous,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,(),(),,natural-greedy,,True,0.0,True,c48e5723601fc8c262e668a5e08d089e3b94e21664a41120ddab6b61301eca47,1036c9fbb39ba146d59f83144897b3ef5219a5c947678e0fc72e845786d19ac1,,,,,,,0.0
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,926.67767173625,27.331113438349348,340.635952,510582784,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(365313, 2933922, 2673840, 2570461)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1230161,True,2080907,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,2,4,fixed,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,resident-grid,ffn-block,synchronous,none,32687184,752960,644160,108800,102880,671744,389,470,666,214,0,644160,644160,30,120,30,120,120,0,5760,0,0,0,0,0,70,120,2,3,0,178239129,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,0,0,0,0,0,0,0,0,(),(),1,grid-fixed-2-token,fixed-2-token,True,0.0,True,2653f861441df897abcb17f81dd9cdcff92b04ca4a39c521631b3d3fb65042fc,ede44dbc3d19783bd60f03d430ac112c7f32452444f8a50ebb9a4cfc5870ec35,0.0,0,0,0,0,0,-97.66931525016493
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,906.9834094594742,28.866837268135356,345.384117,510615552,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(359951, 2928926, 2654105, 2585559)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1236842,True,2080907,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,2,4,fixed,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,resident-grid,moe-layer,synchronous,none,27369008,738464,644544,93920,76000,675344,403,380,693,217,0,644544,644544,30,120,30,120,120,0,5760,30,120,390,0,480,10,0,2,3,0,168683948,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,0,0,0,0,0,0,0,0,(),(),1,layer-fixed-2-token,fixed-2-token,True,0.0,True,dc42d6b76a1616e4b0ce2bb7015bc88a3dbe37eb7bca3e5ad2944dfaeac23acd,bff0aceaf92c63be46e91e46f1fa5f6e81a378061bf40e3856edae73cf6cfea6,5.618958163743071,90,14880,26880,14496,384,-97.53835504914296
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,927.0946660999028,28.211893062627507,341.371707,510402560,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(375251, 2910076, 2660260, 2585300)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1234893,True,2100491,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,4,4,adaptive,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,resident-grid,ffn-block,synchronous,none,34460096,767104,647424,119680,113168,675008,401,517,748,220,0,647424,647424,33,132,33,132,132,0,6336,0,0,0,0,0,77,132,3,4,0,172699855,896,805392,33,132,2,1,0,1,1,5,6,1,1,76800,3,4,2,5,2,5,0,0,0,0,0,0,0,0,(),(),0.5,grid-adaptive-token,adaptive-token,True,0.0,True,f83e7305206e3b2f1aeb9ab1c95241f344ac708a53c6a7e03b9a25997198bb7b,d3b75e9ae8a2def71cb061118b1c960b19890711ea0ada48cd99d5b29b8fe513,0.0,0,0,0,0,0,-97.59420599261854
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,935.9737777586423,27.43510463312689,345.3426985,510431232,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(376339, 2917268, 2648240, 2573294)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1240363,True,2100491,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,4,4,adaptive,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,resident-grid,moe-layer,synchronous,none,43113168,751120,647808,103312,83600,678608,415,418,778,223,0,647808,647808,33,132,33,132,132,0,6336,33,132,429,0,528,11,0,3,4,0,177797118,896,805392,33,132,2,1,0,1,1,5,6,1,1,76800,3,4,2,5,2,5,0,0,0,0,0,0,0,0,(),(),0.5,layer-adaptive-token,adaptive-token,True,0.0,True,2b4782d3c4a0f7ec12df4a3faa8b377597447556e6b812484de1e23dedd59dc8,25da04064292a99f30e8c8b2be90e1bca3790cc54ae484ff66186291490c7e9d,-2.7534076773090943,99,16368,29568,15984,384,-97.66044730951803
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,926.1544631152038,28.148838345153777,342.4087315,510709760,183736.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(364787, 2765373, 2575658, 2501244)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,1988,1102416,1102416,pread,buffered,8,0,0,418,1102416,1102416,1988,0,0,961969,True,1888331,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,expert-major,2,4,fixed,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,resident-grid,ffn-block,synchronous,none,33380352,752960,644160,108800,102880,671744,389,470,666,214,0,644160,644160,30,120,30,120,120,0,5760,0,0,0,0,0,70,120,2,3,0,173132310,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,2,5,0,122,23,240,118,122,"(15, 14, 8, 9, 23, 0, 5, 6, 20, 19, 21, 16, 1, 17, 3, 13, 8, 11, 12, 0, 15, 7, 6, 14, 1, 13, 10, 22, 21, 17, 2, 3, 17, 7, 16, 23, 10, 18, 22, 2, 15, 11, 4, 1, 14, 20, 21, 12, 18, 10, 19, 15, 14, 5, 13, 21, 17, 3, 9, 6, 8, 20, 23, 22, 8, 15, 7, 1, 3, 6, 0, 4, 12, 18, 20, 21, 13, 16, 2, 14, 16, 6, 11, 8, 13, 17, 15, 23, 20, 2, 10, 22, 19, 7, 1, 21, 13, 15, 8, 9, 10, 6, 22, 5, 7, 23, 17, 2, 14, 4, 19, 21, 21, 19, 8, 9, 2, 6, 3, 18, 20, 7, 0, 13, 23, 10, 16, 17, 17, 20, 19, 13, 9, 12, 22, 7, 5, 10, 15, 6, 4, 2, 0, 8, 15, 10, 5, 19, 14, 17, 16, 1, 20, 23, 13, 6, 8, 0, 22, 4, 14, 8, 3, 19, 11, 0, 15, 1, 13, 23, 12, 9, 2, 22, 5, 4, 14, 17, 1, 2, 4, 12, 16, 20, 19, 21, 15, 0, 11, 23, 10, 7, 15, 19, 10, 17, 5, 14, 1, 16, 20, 0, 23, 3, 22, 6, 9, 12, 8, 14, 3, 11, 0, 19, 15, 23, 1, 9, 13, 18, 12, 4, 22, 20, 14, 1, 2, 17, 21, 4, 15, 16, 12, 19, 7, 20, 11, 8, 10, 0)","(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",1,grid-fixed-2-expert,fixed-2-expert,True,0.0,True,5213f76f98dc6cbe7c1e0b8a8996a9e5757438403427e6d249e9923cc4d16634,c34248ac87bd606b053ed6a3d6dba4383269803d9a91f1dc2085f943af8ae63d,0.0,0,0,0,0,0,-97.59958303913928
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,926.5853672943858,27.806476455926877,341.2439095,510439424,183736.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(373362, 2789637, 2589049, 2498990)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,1988,1102416,1102416,pread,buffered,8,0,0,418,1102416,1102416,1988,0,0,961906,True,1888331,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,expert-major,2,4,fixed,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,resident-grid,moe-layer,synchronous,none,43167536,738464,644544,93920,76000,675344,403,380,693,217,0,644544,644544,30,120,30,120,120,0,5760,30,120,390,0,480,10,0,2,3,0,175106980,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,2,5,0,122,23,240,118,122,"(15, 14, 8, 9, 23, 0, 5, 6, 20, 19, 21, 16, 1, 17, 3, 13, 8, 11, 12, 0, 15, 7, 6, 14, 1, 13, 10, 22, 21, 17, 2, 3, 17, 7, 16, 23, 10, 18, 22, 2, 15, 11, 4, 1, 14, 20, 21, 12, 18, 10, 19, 15, 14, 5, 13, 21, 17, 3, 9, 6, 8, 20, 23, 22, 8, 15, 7, 1, 3, 6, 0, 4, 12, 18, 20, 21, 13, 16, 2, 14, 16, 6, 11, 8, 13, 17, 15, 23, 20, 2, 10, 22, 19, 7, 1, 21, 13, 15, 8, 9, 10, 6, 22, 5, 7, 23, 17, 2, 14, 4, 19, 21, 21, 19, 8, 9, 2, 6, 3, 18, 20, 7, 0, 13, 23, 10, 16, 17, 17, 20, 19, 13, 9, 12, 22, 7, 5, 10, 15, 6, 4, 2, 0, 8, 15, 10, 5, 19, 14, 17, 16, 1, 20, 23, 13, 6, 8, 0, 22, 4, 14, 8, 3, 19, 11, 0, 15, 1, 13, 23, 12, 9, 2, 22, 5, 4, 14, 17, 1, 2, 4, 12, 16, 20, 19, 21, 15, 0, 11, 23, 10, 7, 15, 19, 10, 17, 5, 14, 1, 16, 20, 0, 23, 3, 22, 6, 9, 12, 8, 14, 3, 11, 0, 19, 15, 23, 1, 9, 13, 18, 12, 4, 22, 20, 14, 1, 2, 17, 21, 4, 15, 16, 12, 19, 7, 20, 11, 8, 10, 0)","(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",1,layer-fixed-2-expert,fixed-2-expert,True,0.0,True,370b1fcb6e1b70c9a34fe0e816ba641a1c1e7a155b507d526cc2c813a77a5c6c,6fb5d7d788323649ea359a8cd5fb53e56a0ef20fc19d166481baa7666dfb9a08,-1.2162558363117748,90,14880,26880,14496,384,-97.62877825052155
