scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,cuda_allocation,cuda_weights,cuda_batching,cuda_boundary,cuda_transfer,cuda_resident_bytes,cuda_pinned_bytes,kernel_nanoseconds,host_to_device_bytes,weight_h2d_bytes,activation_h2d_bytes,device_to_host_bytes,peak_vram_bytes,device_allocation_count,device_free_count,stream_synchronization_count,weight_cache_hits,weight_cache_misses,weight_cache_bypasses,resident_weight_bytes,peak_resident_weight_bytes,scratch_bytes,peak_scratch_bytes,grouped_projection_calls,grouped_projection_members,ffn_block_calls,ffn_block_experts,pinned_host_bytes,peak_pinned_host_bytes,async_prefetch_calls,async_prefetch_bytes,async_prefetch_ready_before_use,async_prefetch_late_at_use,transfer_stream_wait_count,pinned_staging_nanoseconds,transfer_device_nanoseconds,transfer_stall_nanoseconds,async_engine_count,device_overlap,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds,token_ids,routed_experts,cuda_moe_fusion,fused_moe_calls,fused_moe_experts,batched_expert_ffn_calls,batched_expert_ffn_tokens,l1_expert_cache_mode,l1_expert_cache_bytes,l1_expert_cache_hits,l1_expert_cache_misses,l1_expert_cache_bypasses,l1_expert_cache_evictions,l1_expert_cache_collision_misses,l1_expert_cache_resident_bytes,peak_l1_expert_cache_resident_bytes,runtime_profile_metadata_count,runtime_profile_prior_weight,runtime_profile_live_observations,runtime_profile_load_bytes,runtime_profile_save_bytes,runtime_profile_load_nanoseconds,runtime_profile_save_nanoseconds,l2_expert_schedule,expert_load_submissions,expert_load_inline_resident_hits,expert_load_completions,expert_load_ready_before_use,expert_load_late_at_use,expert_load_estimated_deadline_misses,expert_load_requested_bytes,expert_load_queue_high_water,expert_load_worker_nanoseconds,expert_load_exposed_wait_nanoseconds,reader_read_calls,reader_requested_bytes,reader_completed_bytes,l2_io_engine,l2_cache_mode,l2_queue_depth,l2_direct_memory_alignment,l2_direct_offset_alignment,reader_batch_submissions,reader_storage_submitted_bytes,reader_storage_completed_bytes,reader_completions,reader_short_reads,reader_failures,reader_storage_nanoseconds,process_io_available,process_rchar_bytes,process_read_bytes,routing_mode,routing_natural_top_k,routing_fixed_k,routing_mass_target,routing_min_boundary_gap,routing_quality_floor_k,routing_agent_failures,routing_critical,routing_decisions,routing_selected_experts,routing_average_top_k,routing_average_normalized_entropy,routing_average_selected_mass,routing_average_boundary_confidence,routing_quality_escalated_decisions,cold_rescue_count,routed_k,natural_token_parity,first_decision_natural_prefix,natural_routing_prefix_rate,natural_prefill_logits_max_abs_error,natural_prefill_state_max_abs_error,speculative_mode,speculative_verification,speculative_block_size,aurora_draft_k,aurora_block_policy,aurora_draft_backend,draft_cuda_resident_bytes,draft_device,draft_cuda_allocation,draft_cuda_weights,draft_cuda_batching,draft_cuda_boundary,draft_cuda_transfer,draft_cuda_moe_fusion,draft_kernel_nanoseconds,draft_host_to_device_bytes,draft_weight_h2d_bytes,draft_activation_h2d_bytes,draft_device_to_host_bytes,draft_peak_vram_bytes,draft_device_allocation_count,draft_stream_synchronization_count,draft_weight_cache_hits,draft_weight_cache_misses,draft_weight_cache_bypasses,draft_resident_weight_bytes,draft_peak_resident_weight_bytes,draft_proposal_calls,draft_candidate_tokens,draft_replayed_context_tokens,draft_generation_nanoseconds,draft_reader_read_calls,draft_reader_completed_bytes,draft_routing_decisions,draft_routing_selected_experts,draft_selected_length_1,draft_selected_length_2,draft_selected_length_4,draft_scheduler_growths,draft_scheduler_backoffs,draft_context_prefill_tokens,draft_incremental_forward_calls,draft_rollback_events,draft_mla_positions_cropped,draft_kda_checkpoint_bytes,speculative_verification_blocks,speculative_proposed_draft_tokens,speculative_accepted_draft_tokens,speculative_committed_tokens,speculative_max_proposal_tokens,target_decode_forward_calls,target_block_forward_calls,target_positions_evaluated,target_positions_discarded,expert_major_unique_experts_sum,expert_major_unique_experts_max,expert_major_assignments,expert_major_reused_assignments,expert_major_payload_loads,evaluated_routed_experts,evaluated_routed_k,speculative_acceptance_rate,name,pair_name,token_parity,final_state_max_abs_error,committed_route_parity,raw_json_sha256,raw_csv_sha256,paired_decode_delta_percent,draft_weight_h2d_reduction_percent,draft_resident_hit_rate,decode_delta_percent
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,930.9483058369993,1172.6544945911899,82.157364,236945408,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(502865, 2910906, 2582201, 2501970)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1074423,True,1295093,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,none,token-major,0,0,none,none,0,CPU,per-operation,transient,scalar,operation,synchronous,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,(),(),,natural-greedy,,True,0.0,True,428c21167b65f78d5f8898dd1d4ac527e449f2ecd566d7adfe8cd2a5d6dadc20,6252c4b26120f1febb9a11798dbd501667cdea70b0dec5f181ffaaa06334541b,,,,0.0
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,903.6917615844247,21.778345612810316,337.961453,509939712,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(567077, 2762361, 2699025, 2554333)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1279640,True,2080907,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,2,4,fixed,cuda-custom,0,NVIDIA GeForce RTX 5080,reused,transient,grouped,ffn-block,synchronous,none,54725200,5843840,5756160,87680,102880,44448,13,410,0,0,0,0,0,2,3,0,224807249,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,0,0,0,0,0,0,0,0,(),(),1,transient-fixed-2-token,fixed-2-token,True,0.0,True,3662fc4f17abdd3c0fafda442a5a171aa3a55094f0032348ce2db28919f549c3,f4a1e5bcb2fb2510312697e53ab404c8a33189d18e8effe7581b99d44f6e0642,0.0,0.0,0.0,-98.14281651473117
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,918.2253733676536,25.171898517396826,340.186827,510492672,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(566529, 2688746, 2696529, 2557644)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1260832,True,2080907,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,2,4,fixed,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,grouped,ffn-block,synchronous,none,45614160,731840,644160,87680,102880,688608,389,410,666,214,0,644160,644160,2,3,0,193795483,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,0,0,0,0,0,0,0,0,(),(),1,resident-fixed-2-token,fixed-2-token,True,0.0,True,b21adc3f9be080de744de4073a61be828343e41dc5ce23d60d3dc18ec1611f01,59e5b1bfdf8aeb1b1b6e46de33c25ea91a3f14a1a295404ef15977c223a21a61,15.582234596324795,88.80920613742495,0.7568181818181818,-97.85342582717237
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,912.5053381562282,21.50129729367299,337.87082,509739008,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(584672, 2735562, 2683329, 2553763)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1310274,True,2100491,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,4,4,adaptive,cuda-custom,0,NVIDIA GeForce RTX 5080,reused,transient,grouped,ffn-block,synchronous,none,52746224,6428224,6331776,96448,113168,44448,13,451,0,0,0,0,0,3,4,0,227617742,896,805392,33,132,2,1,0,1,1,5,6,1,1,76800,3,4,2,5,2,5,0,0,0,0,0,0,0,0,(),(),0.5,transient-adaptive-token,adaptive-token,True,0.0,True,c519536edc5e6c2b7945ee6d2dd978c1e023c1a1e91c6a44bca356fbf7cdb703,8ae8d496978fd175641f4ff34ee66490e2d5165062289659222dcdf62441f46f,0.0,0.0,0.0,-98.16644225619339
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,913.7783845266251,20.950575854755893,335.798609,510492672,215832.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(570835, 2732193, 2745293, 2590433)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,2696,1294992,1294992,pread,buffered,8,0,0,536,1294992,1294992,2696,0,0,1288828,True,2100491,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,token-major,4,4,adaptive,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,grouped,ffn-block,synchronous,none,54125456,743872,647424,96448,113168,691872,401,451,748,220,0,647424,647424,3,4,0,233596281,896,805392,33,132,2,1,0,1,1,5,6,1,1,76800,3,4,2,5,2,5,0,0,0,0,0,0,0,0,(),(),0.5,resident-adaptive-token,adaptive-token,True,0.0,True,2cc59f84c6493ffedc0618a3e7d7c73bce8d7db264b5e8f529eb896e551474d0,230afbd8b134770d92be2fec8f3680c70eb93aac5e65d342a60d1ff8fb9a82c2,-2.5613405153890545,89.77500151616229,0.7727272727272727,-98.21340591355856
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,912.7434386582215,21.569434223947784,339.449123,509898752,183736.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(557547, 2573275, 2616669, 2436711)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,1988,1102416,1102416,pread,buffered,8,0,0,418,1102416,1102416,1988,0,0,998160,True,1888331,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,expert-major,2,4,fixed,cuda-custom,0,NVIDIA GeForce RTX 5080,reused,transient,grouped,ffn-block,synchronous,none,55251488,5843840,5756160,87680,102880,44448,13,410,0,0,0,0,0,2,3,0,227168561,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,2,5,0,122,23,240,118,122,"(15, 14, 8, 9, 23, 0, 5, 6, 20, 19, 21, 16, 1, 17, 3, 13, 8, 11, 12, 0, 15, 7, 6, 14, 1, 13, 10, 22, 21, 17, 2, 3, 17, 7, 16, 23, 10, 18, 22, 2, 15, 11, 4, 1, 14, 20, 21, 12, 18, 10, 19, 15, 14, 5, 13, 21, 17, 3, 9, 6, 8, 20, 23, 22, 8, 15, 7, 1, 3, 6, 0, 4, 12, 18, 20, 21, 13, 16, 2, 14, 16, 6, 11, 8, 13, 17, 15, 23, 20, 2, 10, 22, 19, 7, 1, 21, 13, 15, 8, 9, 10, 6, 22, 5, 7, 23, 17, 2, 14, 4, 19, 21, 21, 19, 8, 9, 2, 6, 3, 18, 20, 7, 0, 13, 23, 10, 16, 17, 17, 20, 19, 13, 9, 12, 22, 7, 5, 10, 15, 6, 4, 2, 0, 8, 15, 10, 5, 19, 14, 17, 16, 1, 20, 23, 13, 6, 8, 0, 22, 4, 14, 8, 3, 19, 11, 0, 15, 1, 13, 23, 12, 9, 2, 22, 5, 4, 14, 17, 1, 2, 4, 12, 16, 20, 19, 21, 15, 0, 11, 23, 10, 7, 15, 19, 10, 17, 5, 14, 1, 16, 20, 0, 23, 3, 22, 6, 9, 12, 8, 14, 3, 11, 0, 19, 15, 23, 1, 9, 13, 18, 12, 4, 22, 20, 14, 1, 2, 17, 21, 4, 15, 16, 12, 19, 7, 20, 11, 8, 10, 0)","(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",1,transient-fixed-2-expert,fixed-2-expert,True,0.0,True,9a34d08177f73df38b5c250b30b30913c148276903d6cc5a53fc42a02b7a33dd,e9d85db9f4d61a82405ad01e4b29f7f213adcf37506b2b853cdbb23dca6ff288,0.0,0.0,0.0,-98.16063176976375
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,911.6049705716823,26.459928191723876,339.6023545,510259200,183736.0,cpu,CPU,fp32,per-operation,transient,scalar,operation,synchronous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,19200,2592,"(572487, 2563180, 2605394, 2444958)","(56, 55, 18, 11, 11, 13)","(19, 10, 2, 15, 5, 17, 11, 6, 1, 8, 14, 18, 7, 16, 21, 9, 3, 1, 13, 18, 16, 15, 23, 0, 21, 8, 7, 9, 12, 22, 4, 2, 10, 17, 7, 1, 19, 20, 5, 12, 22, 9, 13, 11, 6, 21, 14, 16, 15, 9, 19, 4, 10, 20, 5, 6, 8, 0, 16, 14, 7, 12, 23, 1, 23, 11, 13, 9, 7, 0, 12, 14, 8, 19, 20, 21, 10, 18, 16, 5, 7, 1, 20, 12, 15, 14, 11, 10, 4, 18, 2, 21, 8, 17, 23, 3, 15, 5, 10, 0, 13, 17, 9, 20, 18, 22, 19, 4, 3, 14, 16, 11, 8, 0, 16, 21, 15, 14, 20, 9, 19, 2, 1, 23, 5, 11, 22, 4, 19, 7, 11, 13, 18, 20, 8, 12, 21, 6, 0, 2, 10, 14, 4, 23, 17, 23, 7, 1, 16, 11, 21, 6, 9, 5, 0, 2, 19, 20, 10, 12, 14, 1, 0, 13, 11, 9, 18, 6, 22, 17, 23, 2, 3, 5, 7, 12, 22, 21, 8, 5, 19, 17, 2, 1, 4, 11, 10, 23, 9, 6, 7, 20)",none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,1988,1102416,1102416,pread,buffered,8,0,0,418,1102416,1102416,1988,0,0,996272,True,1888331,0,natural,16,0,0.899999976,0,0,0,False,27,432,16,0.998634336,0.999999998,1,0,0,"(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",,,,,,aurora-persistent,expert-major,2,4,fixed,cuda-custom,8388608,NVIDIA GeForce RTX 5080,reused,resident,grouped,ffn-block,synchronous,none,44374080,731840,644160,87680,102880,688608,389,410,666,214,0,644160,644160,2,3,0,184403827,824,785808,30,120,1,1,0,0,0,5,5,0,0,57600,2,3,3,5,2,5,2,5,0,122,23,240,118,122,"(15, 14, 8, 9, 23, 0, 5, 6, 20, 19, 21, 16, 1, 17, 3, 13, 8, 11, 12, 0, 15, 7, 6, 14, 1, 13, 10, 22, 21, 17, 2, 3, 17, 7, 16, 23, 10, 18, 22, 2, 15, 11, 4, 1, 14, 20, 21, 12, 18, 10, 19, 15, 14, 5, 13, 21, 17, 3, 9, 6, 8, 20, 23, 22, 8, 15, 7, 1, 3, 6, 0, 4, 12, 18, 20, 21, 13, 16, 2, 14, 16, 6, 11, 8, 13, 17, 15, 23, 20, 2, 10, 22, 19, 7, 1, 21, 13, 15, 8, 9, 10, 6, 22, 5, 7, 23, 17, 2, 14, 4, 19, 21, 21, 19, 8, 9, 2, 6, 3, 18, 20, 7, 0, 13, 23, 10, 16, 17, 17, 20, 19, 13, 9, 12, 22, 7, 5, 10, 15, 6, 4, 2, 0, 8, 15, 10, 5, 19, 14, 17, 16, 1, 20, 23, 13, 6, 8, 0, 22, 4, 14, 8, 3, 19, 11, 0, 15, 1, 13, 23, 12, 9, 2, 22, 5, 4, 14, 17, 1, 2, 4, 12, 16, 20, 19, 21, 15, 0, 11, 23, 10, 7, 15, 19, 10, 17, 5, 14, 1, 16, 20, 0, 23, 3, 22, 6, 9, 12, 8, 14, 3, 11, 0, 19, 15, 23, 1, 9, 13, 18, 12, 4, 22, 20, 14, 1, 2, 17, 21, 4, 15, 16, 12, 19, 7, 20, 11, 8, 10, 0)","(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)",1,resident-fixed-2-expert,fixed-2-expert,True,0.0,True,f1ef7fd0c65a8d1cf15514e086645c159f6e6e7f01572f9b71cd34bbd0b902f6,8974041bf4357e278f514001b1297b20c2cf76fd7ea64aa80942c364f750f0ae,22.673260304372512,88.80920613742495,0.7568181818181818,-97.74358702296637
