scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,cuda_allocation,cuda_weights,cuda_batching,cuda_boundary,cuda_transfer,cuda_resident_bytes,cuda_pinned_bytes,kernel_nanoseconds,host_to_device_bytes,weight_h2d_bytes,activation_h2d_bytes,device_to_host_bytes,peak_vram_bytes,device_allocation_count,device_free_count,stream_synchronization_count,weight_cache_hits,weight_cache_misses,weight_cache_bypasses,resident_weight_bytes,peak_resident_weight_bytes,scratch_bytes,peak_scratch_bytes,grouped_projection_calls,grouped_projection_members,ffn_block_calls,ffn_block_experts,pinned_host_bytes,peak_pinned_host_bytes,async_prefetch_calls,async_prefetch_bytes,async_prefetch_ready_before_use,async_prefetch_late_at_use,transfer_stream_wait_count,pinned_staging_nanoseconds,transfer_device_nanoseconds,transfer_stall_nanoseconds,async_engine_count,device_overlap,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds,token_ids,routed_experts,cuda_moe_fusion,fused_moe_calls,fused_moe_experts,batched_expert_ffn_calls,batched_expert_ffn_tokens,l1_expert_cache_mode,l1_expert_cache_bytes,l1_expert_cache_hits,l1_expert_cache_misses,l1_expert_cache_bypasses,l1_expert_cache_evictions,l1_expert_cache_collision_misses,l1_expert_cache_resident_bytes,peak_l1_expert_cache_resident_bytes,runtime_profile_metadata_count,runtime_profile_prior_weight,runtime_profile_live_observations,runtime_profile_load_bytes,runtime_profile_save_bytes,runtime_profile_load_nanoseconds,runtime_profile_save_nanoseconds,l2_expert_schedule,expert_load_submissions,expert_load_inline_resident_hits,expert_load_completions,expert_load_ready_before_use,expert_load_late_at_use,expert_load_estimated_deadline_misses,expert_load_requested_bytes,expert_load_queue_high_water,expert_load_worker_nanoseconds,expert_load_exposed_wait_nanoseconds,reader_read_calls,reader_requested_bytes,reader_completed_bytes,l2_io_engine,l2_cache_mode,l2_queue_depth,l2_direct_memory_alignment,l2_direct_offset_alignment,reader_batch_submissions,reader_storage_submitted_bytes,reader_storage_completed_bytes,reader_completions,reader_short_reads,reader_failures,reader_storage_nanoseconds,process_io_available,process_rchar_bytes,process_read_bytes,routing_mode,routing_natural_top_k,routing_fixed_k,routing_mass_target,routing_min_boundary_gap,routing_quality_floor_k,routing_agent_failures,routing_critical,routing_decisions,routing_selected_experts,routing_average_top_k,routing_average_normalized_entropy,routing_average_selected_mass,routing_average_boundary_confidence,routing_quality_escalated_decisions,cold_rescue_count,routed_k,natural_token_parity,first_decision_natural_prefix,natural_routing_prefix_rate,natural_prefill_logits_max_abs_error,natural_prefill_state_max_abs_error,speculative_mode,speculative_verification,speculative_block_size,speculative_verification_blocks,speculative_proposed_draft_tokens,speculative_accepted_draft_tokens,speculative_committed_tokens,speculative_max_proposal_tokens,target_decode_forward_calls,target_block_forward_calls,target_positions_evaluated,target_positions_discarded,expert_major_unique_experts_sum,expert_major_unique_experts_max,expert_major_assignments,expert_major_reused_assignments,expert_major_payload_loads,evaluated_routed_experts,evaluated_routed_k,speculative_acceptance_rate
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,25.97004429405307,57.23321465282243,865.465457,507600896,110936.0,cuda-custom,NVIDIA GeForce RTX 5080,fp32,reused,transient,scalar,ffn-block,synchronous,0,0,29612672,5074560,4981824,92736,83952,43680,11,0,423,0,0,0,0,0,43680,43680,0,0,63,54,0,0,0,0,0,0,0,0,0,0,1,True,1.7900000004456018e-07,0.00026663299680074296,19200,2592,88578799;51940536;51426359;46563352,43;32;28;49;9;28,4;7;7;3;3;7;7;4;3;7;7;3;0;5;4;5;0;3;4;5;7;5;0;5,none,0,0,0,0,disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blocking,0,0,0,0,0,0,0,0,0,0,428,665616,665616,pread,buffered,8,0,0,158,665616,665616,428,0,0,69948922,True,665723,665616,natural,2,0,0.899999976,0,0,0,False,27,54,2,0.998642427,0.999999991,1,0,0,2;2;2;2;2;2;2;2;2;2;2;2,,,,,,scripted-reference,token-major,2,4,4,1,5,2,5,0,0,0,0,0,0,0,0,,,0.25
