scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,kernel_nanoseconds,host_to_device_bytes,device_to_host_bytes,peak_vram_bytes,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,6.509505124051346,10.111842294607404,1296.8174165,507092992,110936.0,cuda-custom,NVIDIA GeForce RTX 5080,fp32,14521360,5107968,111600,25216,1.750999999994285e-07,0.00024847236155856874,19200,2592,167569391;314071226;313383339;293207965
