scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,kernel_nanoseconds,host_to_device_bytes,device_to_host_bytes,peak_vram_bytes,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,11.348895727903688,19.485756353458004,797.3983885,236154880,110936.0,cpu,CPU,fp32,0,0,0,0,0.0,0.0,19200,2592,29852364;193269483;193755398;184573211
