scope,evidence,platform,iterations,prompt_tokens,generated_tokens,prefill_tokens_per_second,decode_tokens_per_second,ttft_ms,peak_rss_bytes,file_read_bytes_per_token,backend,device,dense_precision,kernel_nanoseconds,host_to_device_bytes,device_to_host_bytes,peak_vram_bytes,max_absolute_error,max_relative_error,kda_state_bytes,mla_kv_bytes,per_layer_nanoseconds
synthetic-milestone-one,measured,Linux 6.18.33.2-microsoft-standard-WSL2 / x86_64,20,4,6,7.181290905244528,11.668209038601942,1244.626916,506703872,110936.0,cuda-dense,NVIDIA GeForce RTX 5080,fp32,11561104,4999104,90864,25216,1.6400000002469994e-07,0.00024847236155856874,19200,2592,166002071;275225647;273967487;254564953
